Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
19-03-2024,153092,Male,54,Married,Alaska,Basic,workers,Other,1,2977.82
20-03-2024,153093,Female,78,Single,Delaware,Silver,Employees,Other,0,1986.97
21-03-2024,153094,Female,48,Married,Connecticut,Gold,workers,Card,1,2559.26
22-03-2024,153095,Male,49,Single,South Carolina,Basic,Employees,PayPal,1,
23-03-2024,153096,Male,30,Single,Minnesota,Basic,workers,PayPal,0,1578.74
24-03-2024,153097,Female,66,Single,Utah,Missing,workers,Card,1,726
25-03-2024,153098,Female,60,Single,Kentucky,Basic,Employees,PayPal,,
26-03-2024,153099,Male,32,Single,Pennsylvania,Basic,Employees,PayPal,1,2403.94
27-03-2024,153100,Female,30,Married,New Mexico,Silver,self-employed,Card,1,2709.67
28-03-2024,153101,Male,55,Married,Indiana,Gold,workers,PayPal,1,
29-03-2024,153102,Female,47,Married,Alaska,Basic,workers,Other,1,2970
30-03-2024,153103,Female,35,Single,Georgia,Platinum,workers,Card,0,423.77
31-03-2024,153104,Male,37,Single,Rhode Island,Platinum,Employees,PayPal,1,1044.41
01-04-2024,153105,Male,27,Single,Connecticut,Silver,workers,PayPal,1,985.3
02-04-2024,153106,Female,30,Married,Virginia,Missing,workers,Card,1,1345.41
03-04-2024,153107,Male,,Married,West Virginia,Platinum,workers,PayPal,0,651.96
04-04-2024,153108,Female,75,Single,Tennessee,Platinum,Employees,Card,0,2870.69
05-04-2024,153109,Female,27,Married,Minnesota,Basic,Employees,Card,1,2538.15
06-04-2024,153110,Female,76,Single,Delaware,Basic,workers,Card,0,703.3
07-04-2024,153111,Female,68,Married,Utah,Basic,Employees,PayPal,1,208.26
08-04-2024,153112,Female,,Married,Vermont,Silver,workers,Card,0,1214.75
09-04-2024,153113,Male,68,Single,Tennessee,Basic,Employees,Other,1,1095.55
10-04-2024,153114,Male,72,Single,Nevada,Platinum,workers,Other,1,2563.19
11-04-2024,153115,Male,74,Married,Alabama,Basic,Employees,Card,0,731.47
12-04-2024,153116,Male,66,Married,Georgia,Silver,Employees,PayPal,0,208.14
13-04-2024,153117,Male,52,Married,New York,Basic,self-employed,Card,1,1060.51
14-04-2024,153118,Male,16,Married,New Hampshire,Platinum,Unemployment,Card,0,1938.48
15-04-2024,153119,Male,26,Single,North Carolina,Basic,workers,PayPal,0,1955.97
16-04-2024,153120,Male,65,Married,Missouri,Silver,Employees,Other,0,1296.92
17-04-2024,153121,Male,32,Single,Missouri,Missing,workers,PayPal,1,599.19
18-04-2024,153122,Male,39,Single,Indiana,Basic,Employees,PayPal,0,150.19
19-04-2024,153123,Male,33,Married,Arkansas,Platinum,self-employed,PayPal,1,84.21
20-04-2024,153124,Female,21,Married,Georgia,Platinum,Employees,PayPal,1,
21-04-2024,153125,Female,63,Married,Delaware,Basic,self-employed,PayPal,1,1083.72
22-04-2024,153126,Male,70,Married,Idaho,Gold,workers,Card,1,1224.93
23-04-2024,153127,Male,25,Single,Wyoming,Basic,Employees,Other,1,2051.04
24-04-2024,153128,Male,47,Married,West Virginia,Silver,workers,Card,1,196.97
25-04-2024,153129,Male,43,Single,Pennsylvania,Basic,workers,Card,1,870.88
26-04-2024,153130,Female,59,Married,Iowa,Silver,Employees,PayPal,0,2548.51
27-04-2024,153131,Female,43,Single,North Carolina,Silver,self-employed,PayPal,0,177.74
28-04-2024,153132,Female,71,Married,Georgia,Basic,self-employed,Card,1,164.79
29-04-2024,153133,Female,27,Single,Florida,Platinum,Employees,Other,1,451.58
30-04-2024,153134,Female,71,Married,Montana,Basic,Employees,Other,1,729.87
01-05-2024,153135,Male,30,Married,South Dakota,Basic,self-employed,Other,1,780.98
02-05-2024,153136,Male,72,Married,Rhode Island,Basic,Employees,Other,0,1208.48
03-05-2024,153137,Male,21,Single,Florida,Missing,self-employed,Card,1,1938.48
04-05-2024,153138,Female,29,Married,Maryland,Basic,Unemployment,PayPal,1,
05-05-2024,153139,Female,47,Married,Maine,Basic,workers,PayPal,1,482.57
06-05-2024,153140,Male,44,Married,Wisconsin,Silver,self-employed,Other,1,620.36
07-05-2024,153141,Female,42,Single,Washington,Platinum,self-employed,PayPal,1,1281.68
08-05-2024,153142,Female,43,Single,Maryland,Gold,,PayPal,0,2414.37
09-05-2024,153143,Male,56,Married,Illinois,Gold,self-employed,Other,1,495.88
10-05-2024,153144,Male,72,Single,South Dakota,Silver,Employees,Card,1,2716.94
11-05-2024,153145,Female,75,Married,Virginia,Silver,workers,Other,1,31.41
12-05-2024,153146,Female,56,Married,Massachusetts,Silver,self-employed,Card,0,316.1
13-05-2024,153147,Female,16,Single,Kansas,Basic,self-employed,Card,0,1479.99
14-05-2024,153148,Male,34,Married,Hawaii,Basic,workers,PayPal,1,153.55
15-05-2024,153149,Female,27,Married,Rhode Island,Basic,,Card,0,1444.21
16-05-2024,153150,Male,67,Married,Virginia,Basic,Employees,Card,0,2038.12
17-05-2024,153151,Female,59,Single,California,Silver,self-employed,PayPal,1,
18-05-2024,153152,Male,49,Married,Massachusetts,Basic,self-employed,Other,0,382.8
19-05-2024,153153,Male,19,Single,Vermont,Basic,self-employed,PayPal,1,1967.6
20-05-2024,153154,Female,26,Married,Wisconsin,Platinum,self-employed,PayPal,1,2520.52
21-05-2024,153155,Male,75,Married,Oklahoma,Missing,Employees,PayPal,1,383.86
22-05-2024,153156,Male,19,Married,Florida,Platinum,workers,Card,,1694.95
23-05-2024,153157,Male,26,Single,South Dakota,Platinum,workers,Card,0,1220.65
24-05-2024,153158,Female,68,Single,Illinois,Basic,Employees,Other,1,2485.02
25-05-2024,153159,Female,66,Single,Maryland,Silver,Employees,Other,1,542.29
26-05-2024,153160,Male,53,Single,Oregon,Basic,workers,Card,1,1858.83
27-05-2024,153161,Male,73,Married,Texas,Missing,Employees,PayPal,0,
28-05-2024,153162,Female,41,Married,Kentucky,Basic,self-employed,Card,0,932.17
29-05-2024,153163,Female,63,Single,Illinois,Basic,Unemployment,PayPal,1,748.66
30-05-2024,153164,Female,53,Single,Massachusetts,Basic,Unemployment,PayPal,0,2007.91
31-05-2024,153165,Female,63,Single,North Carolina,Basic,self-employed,Other,1,1778.43
01-06-2024,153166,Female,49,Single,New Hampshire,Platinum,workers,PayPal,0,2832.99
02-06-2024,153167,Male,54,Married,Maine,Basic,workers,PayPal,0,2543.82
03-06-2024,153168,Female,30,Married,Nebraska,Basic,self-employed,Card,0,2087.13
04-06-2024,153169,Male,73,Single,Arkansas,Platinum,workers,PayPal,1,2756.36
05-06-2024,153170,Male,57,Single,Ohio,Basic,workers,Other,1,1128.68
06-06-2024,153171,Female,19,Single,Iowa,Missing,workers,Other,1,2440.45
07-06-2024,153172,Female,43,Single,Delaware,Basic,Employees,Card,0,435.6
08-06-2024,153173,Female,43,Married,Rhode Island,Basic,Employees,PayPal,1,
09-06-2024,153174,Male,75,Single,Pennsylvania,Silver,Employees,PayPal,0,2922.89
10-06-2024,153175,Female,19,Married,Michigan,Basic,Employees,Other,1,538.1
11-06-2024,153176,Female,34,Single,North Dakota,Platinum,workers,Other,1,361.86
12-06-2024,153177,Male,44,Single,Texas,Silver,workers,Card,1,242.61
13-06-2024,153178,Female,47,Single,Delaware,Basic,self-employed,PayPal,0,613.13
14-06-2024,153179,Female,24,Married,Nevada,Basic,Unemployment,PayPal,0,
15-06-2024,153180,Male,42,Married,Delaware,Missing,self-employed,Card,1,190.93
16-06-2024,153181,Female,66,Married,Hawaii,Basic,Unemployment,PayPal,1,783.81
17-06-2024,153182,Female,22,Married,Florida,Gold,Employees,Other,1,1682.07
18-06-2024,153183,Female,46,Married,Oklahoma,Basic,Employees,PayPal,1,2714.1
19-06-2024,153184,Male,54,Married,Pennsylvania,Basic,Employees,PayPal,1,1545.32
20-06-2024,153185,Female,50,Married,North Dakota,Basic,workers,Card,1,541.23
21-06-2024,153186,Male,55,Single,New Hampshire,Basic,Employees,PayPal,1,1015.84
22-06-2024,153187,Female,21,Married,Iowa,Silver,Employees,PayPal,,2551.32
23-06-2024,153188,Female,,Married,Oregon,Basic,self-employed,Card,0,2094.06
24-06-2024,153189,Female,,Married,Alabama,Gold,Employees,Other,0,1954.13
25-06-2024,153190,Female,55,Single,Kansas,Basic,Employees,PayPal,0,299.81
26-06-2024,153191,Female,,Married,Iowa,Gold,Employees,Card,0,732.77
27-06-2024,153192,Female,60,Married,California,Basic,Unemployment,Other,0,2785.78
28-06-2024,153193,Female,41,Married,Maine,Silver,Employees,Card,1,
29-06-2024,153194,Female,57,Single,Iowa,Gold,workers,PayPal,1,
30-06-2024,153195,Female,17,Married,Nevada,Platinum,Employees,Card,1,583.9
01-07-2024,153196,Male,60,Single,South Dakota,Platinum,Employees,Card,1,
02-07-2024,153197,Male,30,Single,Georgia,Basic,self-employed,Card,1,434.06
03-07-2024,153198,Female,67,Single,California,Basic,workers,Card,1,2681.44
04-07-2024,153199,Female,38,Married,Hawaii,Silver,Unemployment,Card,0,1350.37
05-07-2024,153200,Male,15,Single,Ohio,Platinum,workers,PayPal,1,1801.22
06-07-2024,153201,Female,60,Single,Alaska,Platinum,self-employed,Other,1,489.16
07-07-2024,153202,Male,41,Single,Oregon,Platinum,self-employed,PayPal,1,523.59
08-07-2024,153203,Male,36,Single,Massachusetts,Platinum,workers,PayPal,1,1820.75
09-07-2024,153204,Female,35,Married,Vermont,Basic,Employees,Card,1,698.05
10-07-2024,153205,Female,31,Married,North Dakota,Basic,Unemployment,PayPal,0,2779.17
11-07-2024,153206,Female,20,Married,Nebraska,Silver,Employees,PayPal,0,1425.69
12-07-2024,153207,Male,65,Married,Georgia,Platinum,Employees,Card,1,2457.43
13-07-2024,153208,Female,43,Married,Iowa,Basic,Employees,Card,1,1267.55
14-07-2024,153209,Male,67,Married,Arkansas,Gold,Unemployment,Other,1,735.56
15-07-2024,153210,Male,28,Married,Hawaii,Platinum,Employees,PayPal,,2015.34
16-07-2024,153211,Female,47,Married,Virginia,Platinum,self-employed,Card,1,456.3
17-07-2024,153212,Female,54,Single,New Jersey,Platinum,Employees,PayPal,1,2033.16
18-07-2024,153213,Male,64,Married,New Jersey,Basic,self-employed,Other,,1590.5
19-07-2024,153214,Female,57,Single,South Carolina,Silver,Employees,PayPal,1,99.12
20-07-2024,153215,Female,25,Married,Pennsylvania,Silver,Employees,Other,1,1208.41
21-07-2024,153216,,37,Single,Minnesota,Platinum,Employees,Card,1,1368.19
22-07-2024,153217,Male,19,Single,Nevada,Basic,Employees,Card,1,2888.8
23-07-2024,153218,Male,67,Married,Hawaii,Missing,Unemployment,PayPal,0,869.06
24-07-2024,153219,Female,68,Single,South Dakota,Gold,Employees,Other,1,2925.27
25-07-2024,153220,Female,51,Married,Tennessee,Silver,Employees,PayPal,0,1305.12
26-07-2024,153221,Male,53,Married,West Virginia,Basic,Employees,PayPal,0,2736.47
27-07-2024,153222,Female,26,Married,Nevada,Basic,Employees,Card,,215.5
28-07-2024,153223,Female,18,Single,Maryland,Platinum,Employees,Other,1,76.69
29-07-2024,153224,Male,42,Married,Tennessee,Basic,self-employed,Other,1,2093.72
30-07-2024,153225,Female,48,Married,Missouri,Gold,Employees,PayPal,1,145.99
31-07-2024,153226,Female,20,Married,Nebraska,Missing,Employees,PayPal,1,1324.12
01-08-2024,153227,Female,26,Married,Delaware,Platinum,Unemployment,Card,0,713.62
02-08-2024,153228,Female,63,Single,Indiana,Basic,Employees,Other,1,2008.03
03-08-2024,153229,Female,49,Married,Pennsylvania,Silver,Employees,Other,,
04-08-2024,153230,Female,47,Single,Mississippi,Silver,Employees,Other,0,1613.49
05-08-2024,153231,Male,32,Married,New Hampshire,Silver,Employees,Card,0,826.72
06-08-2024,153232,Male,27,Single,Montana,Missing,Employees,PayPal,1,1012.94
07-08-2024,153233,Male,,Married,Virginia,Basic,Employees,PayPal,0,1088.41
08-08-2024,153234,Female,26,Married,New Hampshire,Basic,workers,Other,0,2417.1
09-08-2024,153235,Female,20,Single,Tennessee,Platinum,workers,Other,0,774.8
10-08-2024,153236,Male,45,Single,Kansas,Platinum,Employees,Card,1,1407.18
11-08-2024,153237,Male,52,Married,Illinois,Silver,self-employed,Card,0,1148.69
12-08-2024,153238,Female,25,Married,Delaware,Silver,workers,PayPal,1,1280.63
13-08-2024,153239,Male,15,Married,Kentucky,Platinum,Employees,Card,1,1173.06
14-08-2024,153240,Female,22,Single,Missouri,Platinum,workers,Card,0,2498.24
15-08-2024,153241,Female,17,Married,Georgia,Basic,Employees,PayPal,0,1086.53
16-08-2024,153242,Male,16,Married,New Mexico,Basic,workers,PayPal,1,139.78
17-08-2024,153243,Male,20,Single,Connecticut,Gold,self-employed,PayPal,1,1079.45
18-08-2024,153244,Male,39,Single,Florida,Basic,Unemployment,PayPal,0,861.01
19-08-2024,153245,Male,,Married,South Carolina,Missing,workers,Other,1,104.03
20-08-2024,153246,Male,31,Single,Oregon,Basic,self-employed,Other,1,1759.25
21-08-2024,153247,Male,17,Married,Missouri,Basic,self-employed,Other,0,1764.83
22-08-2024,153248,Male,24,Single,Texas,Gold,self-employed,Other,0,895.26
23-08-2024,153249,Female,77,Single,Washington,Platinum,Employees,PayPal,0,439.56
24-08-2024,153250,Male,25,Single,Hawaii,Silver,Employees,Card,0,473.88
25-08-2024,153251,Female,58,Married,Arkansas,Gold,workers,Card,1,2602.81
26-08-2024,153252,Male,47,Married,Iowa,Missing,Employees,PayPal,1,1166.14
27-08-2024,153253,Male,62,Married,Tennessee,Platinum,self-employed,PayPal,0,926.8
28-08-2024,153254,Female,59,Married,Montana,Platinum,Employees,PayPal,1,1385.15
29-08-2024,153255,Female,30,Single,Arkansas,Basic,self-employed,PayPal,1,329.11
30-08-2024,153256,Female,70,Single,North Carolina,Basic,workers,Other,,1032.03
31-08-2024,153257,Male,22,Single,Arkansas,Silver,self-employed,Other,1,445.39
01-09-2024,153258,Male,27,Married,Texas,Basic,Employees,Other,1,1778.9
02-09-2024,153259,Male,56,Married,Illinois,Basic,self-employed,PayPal,1,2559.54
03-09-2024,153260,Male,53,Single,Colorado,Gold,workers,Other,1,1367.36
04-09-2024,153261,Male,76,Married,Idaho,Basic,Unemployment,Card,1,1845.62
05-09-2024,153262,Male,46,Single,Kansas,Missing,Employees,Card,1,584.71
06-09-2024,153263,Male,61,Married,Arizona,Basic,workers,PayPal,0,2412.48
07-09-2024,153264,Female,72,Single,Delaware,Silver,Employees,Other,1,2710.98
08-09-2024,153265,Male,74,Married,Indiana,Basic,self-employed,PayPal,0,2548.97
09-09-2024,153266,Male,44,Married,Virginia,Basic,self-employed,Other,1,792.2
10-09-2024,153267,Female,36,Married,Kentucky,Silver,Employees,Other,,1436.94
11-09-2024,153268,Female,39,Married,Virginia,Silver,workers,PayPal,1,1275.22
12-09-2024,153269,Female,64,Single,Arizona,Basic,Employees,Card,1,2563.32
13-09-2024,153270,Female,56,Single,South Carolina,Platinum,self-employed,PayPal,0,114.48
14-09-2024,153271,Female,61,Single,North Carolina,Basic,Employees,Other,0,220.16
15-09-2024,153272,Female,65,Single,Georgia,Basic,workers,PayPal,1,20.25
16-09-2024,153273,Female,69,Single,Indiana,Basic,workers,PayPal,0,1603.13
17-09-2024,153274,Female,33,Married,Kansas,Basic,Unemployment,Other,0,1639.64
18-09-2024,153275,Male,18,Married,Minnesota,Basic,Employees,Other,1,2444.11
19-09-2024,153276,Male,48,Single,Iowa,Platinum,Unemployment,PayPal,1,1993.95
20-09-2024,153277,Female,35,Married,Wisconsin,Basic,workers,Other,0,99.16
21-09-2024,153278,Male,55,Married,Louisiana,Basic,Employees,PayPal,1,2546.7
22-09-2024,153279,Male,65,Single,Arizona,Basic,Employees,PayPal,1,685.75
23-09-2024,153280,Male,26,Married,Illinois,Basic,workers,PayPal,1,810.33
24-09-2024,153281,Female,33,Single,Rhode Island,Gold,self-employed,Other,0,981.15
25-09-2024,153282,Male,28,Single,Utah,Basic,Employees,Card,1,1642.31
26-09-2024,153283,Female,68,Single,New York,Basic,self-employed,PayPal,1,617.11
27-09-2024,153284,Male,38,Married,Colorado,Missing,workers,Other,0,292.11
28-09-2024,153285,Female,78,Married,New Jersey,Platinum,Employees,Card,0,1123.54
29-09-2024,153286,Female,78,Married,Massachusetts,Gold,Employees,PayPal,1,567.74
30-09-2024,153287,Male,25,Single,Kansas,Basic,Employees,Other,1,
01-10-2024,153288,Female,38,Married,Idaho,Silver,Employees,PayPal,1,
02-10-2024,153289,Female,31,Single,North Carolina,Basic,workers,PayPal,0,1190.37
03-10-2024,153290,Male,33,Married,California,Basic,Employees,Other,0,2621.91
04-10-2024,153291,Male,39,Married,Arizona,Basic,Employees,PayPal,0,2442.77
05-10-2024,153292,Female,49,Married,Connecticut,Platinum,Employees,Other,0,816.72
06-10-2024,153293,Female,65,Single,Iowa,Basic,Employees,PayPal,1,2445.02
07-10-2024,153294,Male,31,Married,Massachusetts,Gold,Employees,PayPal,1,1097.81
08-10-2024,153295,Male,18,Married,North Dakota,Silver,self-employed,Other,1,1623.73
09-10-2024,153296,Female,,Married,California,Platinum,self-employed,Card,1,1267.04
10-10-2024,153297,Male,16,Married,Maryland,Gold,self-employed,Card,1,1810.74
11-10-2024,153298,Female,35,Married,Hawaii,Basic,workers,Other,1,1851.58
12-10-2024,153299,Male,40,Single,Maryland,Basic,workers,Other,1,862.93
13-10-2024,153300,Female,22,Single,Wisconsin,Platinum,workers,Other,1,2752.98
14-10-2024,153301,Male,76,Married,Ohio,Missing,Employees,Card,1,713.87
15-10-2024,153302,Male,24,Single,Minnesota,Gold,workers,Other,0,2440.49
16-10-2024,153303,Female,61,Single,Wyoming,Silver,Unemployment,PayPal,1,1999.03
17-10-2024,153304,Male,34,Single,Pennsylvania,Basic,Unemployment,Card,1,1041.62
18-10-2024,153305,Male,71,Single,Kansas,Silver,workers,PayPal,1,1736.68
19-10-2024,153306,Female,54,Married,Pennsylvania,Gold,workers,Card,1,1464.56
20-10-2024,153307,Female,50,Single,Idaho,Silver,workers,Other,1,
21-10-2024,153308,Female,70,Single,Connecticut,Gold,Unemployment,Other,0,386.66
22-10-2024,153309,Female,17,Single,Massachusetts,Basic,Employees,Card,0,1289.19
23-10-2024,153310,Male,77,Married,Alaska,Gold,workers,Other,1,856.67
24-10-2024,153311,Male,,Married,Tennessee,Missing,workers,PayPal,1,
25-10-2024,153312,Female,59,Single,Oregon,Gold,Employees,PayPal,1,
26-10-2024,153313,Male,52,Single,Montana,Gold,Unemployment,PayPal,1,2579.67
27-10-2024,153314,Male,72,Married,Louisiana,Basic,self-employed,PayPal,1,1552.2
28-10-2024,153315,Male,19,Married,Wisconsin,Basic,workers,Card,1,1573.94
29-10-2024,153316,Female,24,Married,Maine,Basic,Employees,PayPal,1,417.25
30-10-2024,153317,Male,63,Single,Massachusetts,Silver,Employees,Other,1,2622.91
31-10-2024,153318,Male,,Single,Tennessee,Silver,workers,PayPal,0,2416.8
01-11-2024,153319,Female,70,Single,Utah,Gold,Employees,Card,0,2407.4
02-11-2024,153320,Female,51,Married,South Dakota,Basic,workers,Card,1,2771.84
03-11-2024,153321,Male,78,Single,Illinois,Missing,Employees,Card,1,1664.96
04-11-2024,153322,Male,55,Single,Texas,Missing,Employees,Other,1,813.32
05-11-2024,153323,Male,54,Married,New York,Basic,self-employed,PayPal,0,1313.94
06-11-2024,153324,Male,48,Married,Nebraska,Basic,workers,Other,0,2984.37
07-11-2024,153325,Female,51,Married,Montana,Gold,workers,Other,1,145.65
08-11-2024,153326,Female,53,Married,Delaware,Platinum,Employees,PayPal,1,
09-11-2024,153327,Male,73,Married,Delaware,Gold,workers,Card,1,1954.17
10-11-2024,153328,Female,15,Single,Hawaii,Silver,self-employed,PayPal,0,2085.21
11-11-2024,153329,Female,64,Married,Oklahoma,Basic,self-employed,Card,1,612.08
12-11-2024,153330,Female,65,Married,Maine,Basic,workers,PayPal,1,773.1
13-11-2024,153331,Male,39,Single,Oklahoma,Basic,workers,Card,1,2757
14-11-2024,153332,Male,67,Single,Oklahoma,Platinum,workers,Other,1,899.21
15-11-2024,153333,Female,31,Married,New York,Silver,Employees,Other,1,191.21
16-11-2024,153334,Female,60,Married,South Carolina,Platinum,workers,PayPal,1,2802.74
17-11-2024,153335,Female,27,Single,Montana,Silver,Employees,PayPal,0,1767.95
18-11-2024,153336,Male,69,Single,Vermont,Silver,Unemployment,Card,0,
19-11-2024,153337,Female,29,Single,Wyoming,Platinum,workers,PayPal,,1720.27
20-11-2024,153338,Female,56,Single,Connecticut,Platinum,Employees,PayPal,1,305.32
21-11-2024,153339,Male,22,Married,South Dakota,Platinum,workers,PayPal,0,1849.77
22-11-2024,153340,Female,72,Married,Iowa,Silver,Unemployment,PayPal,1,784.12
23-11-2024,153341,Female,22,Single,Utah,Basic,workers,PayPal,1,1664.15
24-11-2024,153342,Male,72,Married,Minnesota,Silver,Employees,PayPal,0,892.56
25-11-2024,153343,Female,71,Married,Massachusetts,Basic,workers,Card,1,2040.65
26-11-2024,153344,Female,54,Single,Hawaii,Platinum,self-employed,Card,1,2962.07
27-11-2024,153345,,72,Married,Ohio,Basic,self-employed,Card,1,842.61
28-11-2024,153346,Female,27,Single,New York,Basic,self-employed,PayPal,1,1901.82
29-11-2024,153347,Female,58,Single,Virginia,Basic,Employees,PayPal,1,
30-11-2024,153348,Male,70,Married,Rhode Island,Platinum,Employees,Other,1,2702.62
01-12-2024,153349,Female,17,Married,Wyoming,Basic,Employees,Card,1,2548.3
02-12-2024,153350,Female,33,Single,Arizona,Platinum,Employees,Other,1,1757.72
03-12-2024,153351,Male,25,Married,Hawaii,Basic,workers,Card,1,2971.65
04-12-2024,153352,Male,57,Single,Arizona,Platinum,workers,Other,1,1465.94
05-12-2024,153353,Male,15,Married,New Hampshire,Missing,Employees,PayPal,1,2594.06
06-12-2024,153354,Female,44,Married,Montana,Basic,workers,Other,0,2440.23
07-12-2024,153355,Female,77,Single,Nebraska,Gold,Employees,Other,0,1786.14
08-12-2024,153356,Male,52,Married,Arkansas,Silver,Employees,PayPal,1,1390.89
09-12-2024,153357,Male,30,Single,Washington,Platinum,Employees,PayPal,0,2836.21
10-12-2024,153358,Female,40,Married,West Virginia,Silver,self-employed,PayPal,1,52.16
11-12-2024,153359,Female,61,Married,Virginia,Silver,workers,Other,,
12-12-2024,153360,Female,,Single,Minnesota,Gold,Employees,PayPal,0,921
13-12-2024,153361,Male,70,Married,Maine,Basic,Employees,Card,1,379.72
14-12-2024,153362,Female,67,Married,Indiana,Gold,Employees,Card,0,1393.51
15-12-2024,153363,Female,69,Married,Massachusetts,Basic,Unemployment,PayPal,0,2099.17
16-12-2024,153364,Male,21,Married,Tennessee,Platinum,self-employed,Card,1,2899.22
17-12-2024,153365,Female,75,Married,New Mexico,Basic,workers,PayPal,1,751.7
18-12-2024,153366,Male,40,Single,Michigan,Basic,workers,Card,1,961.59
19-12-2024,153367,Female,32,Married,Kansas,Missing,Employees,Card,0,464.15
20-12-2024,153368,Female,65,Married,Georgia,Gold,workers,PayPal,,1154.5
21-12-2024,153369,Female,60,Married,Nevada,Platinum,Employees,PayPal,1,2634.69
22-12-2024,153370,Male,31,Married,Utah,Gold,Employees,Card,1,1624.83
23-12-2024,153371,Female,15,Married,Ohio,Silver,self-employed,PayPal,1,
24-12-2024,153372,Female,60,Single,New Jersey,Platinum,Employees,Other,1,857.15
25-12-2024,153373,Male,37,Married,Montana,Basic,Employees,Card,1,30.18
26-12-2024,153374,Female,59,Married,Maryland,Basic,self-employed,PayPal,0,2723.15
27-12-2024,153375,Male,44,Married,Utah,Basic,workers,Card,,186.96
28-12-2024,153376,Female,66,Married,Colorado,Basic,Employees,Other,0,1995.47
29-12-2024,153377,Female,74,Married,Missouri,Basic,self-employed,Card,,683.1
30-12-2024,153378,Male,24,Married,Illinois,Silver,Employees,Card,1,2904.41
31-12-2024,153379,Female,50,Married,Virginia,Basic,workers,Other,1,1943.56
01-01-2025,153380,Female,77,Married,New York,Basic,Unemployment,PayPal,1,388.48
02-01-2025,153381,Female,32,Married,Idaho,Silver,Employees,PayPal,1,658.71
03-01-2025,153382,Male,51,Married,Missouri,Platinum,Employees,Other,,1534.53
04-01-2025,153383,Male,55,Married,Iowa,Basic,Employees,PayPal,0,2762.96
05-01-2025,153384,Female,47,Married,Minnesota,Basic,Employees,PayPal,,165.28
06-01-2025,153385,Male,55,Married,Alabama,Silver,workers,PayPal,1,1450.74
07-01-2025,153386,Female,31,Married,Delaware,Silver,workers,Card,1,1050.09
08-01-2025,153387,Female,25,Married,Oregon,Basic,,PayPal,0,1049.48
09-01-2025,153388,Male,29,Married,New Mexico,Silver,Employees,PayPal,1,1143.58
10-01-2025,153389,Female,34,Single,Oregon,Basic,,Card,1,1499.17
11-01-2025,153390,Female,37,Married,Florida,Silver,Employees,Other,1,539.01
12-01-2025,153391,Male,16,Single,Delaware,Silver,self-employed,Card,1,1707.07
13-01-2025,153392,Female,16,Single,Tennessee,Gold,workers,Card,0,1357.78
14-01-2025,153393,Male,65,Married,California,Basic,workers,Other,0,146.27
15-01-2025,153394,Female,59,Single,Texas,Basic,workers,Card,1,344.74
16-01-2025,153395,Female,59,Married,Minnesota,Missing,Employees,PayPal,1,2767.44
17-01-2025,153396,Male,64,Single,Michigan,Platinum,self-employed,Card,1,1576.4
18-01-2025,153397,Female,74,Single,Maryland,Basic,Employees,Other,1,529.33
19-01-2025,153398,Female,73,Married,South Carolina,Platinum,workers,Other,1,518.79
20-01-2025,153399,Female,40,Married,New Mexico,Basic,workers,PayPal,1,68.17
21-01-2025,153400,Male,63,Single,Connecticut,Basic,Unemployment,PayPal,1,752.47
22-01-2025,153401,Female,77,Single,Arkansas,Silver,self-employed,Other,1,980.27
23-01-2025,153402,Male,73,Single,Connecticut,Silver,workers,Card,0,1901.51
24-01-2025,153403,Male,28,Single,Maine,Silver,Unemployment,Card,1,361.67
25-01-2025,153404,Female,30,Single,Missouri,Silver,self-employed,Other,1,1511.14
26-01-2025,153405,Female,16,Single,Connecticut,Gold,workers,PayPal,0,1922.05
27-01-2025,153406,Female,29,Married,Alabama,Basic,workers,Card,1,1728.28
28-01-2025,153407,Male,62,Married,Oregon,Basic,Employees,PayPal,1,1972.9
29-01-2025,153408,Female,59,Single,Connecticut,Platinum,Employees,Other,1,2743.95
30-01-2025,153409,Male,76,Single,Maryland,Gold,Unemployment,PayPal,0,2642.85
31-01-2025,153410,Male,62,Married,North Dakota,Silver,Employees,Other,1,197.81
01-02-2025,153411,Female,66,Single,Alabama,Platinum,self-employed,Other,1,2789.52
02-02-2025,153412,Male,78,Married,Texas,Gold,workers,Card,1,582.83
03-02-2025,153413,Male,71,Single,Idaho,Silver,workers,Other,1,1043.77
04-02-2025,153414,Female,57,Single,Connecticut,Gold,self-employed,PayPal,1,1361.9
05-02-2025,153415,Female,55,Single,Maine,Basic,workers,PayPal,0,1322.29
06-02-2025,153416,Male,45,Married,Washington,Basic,Unemployment,Other,1,2625.81
07-02-2025,153417,Male,26,Single,North Dakota,Basic,Employees,Other,1,411.3
08-02-2025,153418,Male,38,Single,Texas,Gold,workers,PayPal,1,2796.49
09-02-2025,153419,Female,78,Married,Arizona,Platinum,self-employed,PayPal,1,820.26
10-02-2025,153420,Male,54,Married,Idaho,Basic,Employees,PayPal,1,943.59
11-02-2025,153421,Male,17,Married,Iowa,Basic,Unemployment,PayPal,1,350.59
12-02-2025,153422,Female,77,Single,Pennsylvania,Basic,workers,Card,1,835.4
13-02-2025,153423,Female,16,Single,Maine,Basic,Unemployment,PayPal,0,61.1
14-02-2025,153424,Male,33,Married,South Dakota,Silver,Employees,PayPal,0,561.13
15-02-2025,153425,Male,26,Married,Michigan,Silver,self-employed,PayPal,1,2463.77
